alert_id	created_at	state	start_time	end_time	start_fuel	end_fuel	delta	duration_s	avg_rate	confidence
2026-07-18T14:19:56.700882_Refuel_10.40_10.85	2026-07-18T14:20:02.714132	Refuel	2026-07-18T14:19:56.700882	2026-07-18T14:20:02.714132	10.40	10.85	0.45	6	4.5000	0.7330
2026-07-18T14:19:57.703049_Refuel_10.85_10.85	2026-07-18T14:20:02.714132	Refuel	2026-07-18T14:19:57.703049	2026-07-18T14:20:02.714132	10.85	10.85	0.00	5	0.0000	0.7291
2026-07-18T14:19:59.706219_Refuel_10.85_10.85	2026-07-18T14:20:02.714132	Refuel	2026-07-18T14:19:59.706219	2026-07-18T14:20:02.714132	10.85	10.85	0.00	3	0.0000	0.7159
2026-07-18T14:20:00.707614_Refuel_10.85_10.85	2026-07-18T14:20:02.714132	Refuel	2026-07-18T14:20:00.707614	2026-07-18T14:20:02.714132	10.85	10.85	0.00	2	0.0000	0.6995
2026-07-18T14:20:02.714132_Refuel_10.85_10.85	2026-07-18T14:20:02.714132	Refuel	2026-07-18T14:20:02.714132	2026-07-18T14:20:02.714132	10.85	10.85	0.00	0	0.0000	0.6897
2026-07-18T14:31:44.766312_Idle Start_5.00	2026-07-18T14:31:44.766312	Idle Start	2026-07-18T14:31:44.766312	2026-07-18T14:31:44.766312	5.00	5.00	0.00	0	0.0000	0.6000
2026-07-18T14:31:54.794977_Idle End_5.00	2026-07-18T14:31:54.794977	Idle End	2026-07-18T14:31:54.794977	2026-07-18T14:31:54.794977	5.00	5.00	0.00	0	0.0000	0.9000
2026-07-18T14:20:39.816328_Idle Start_6.34	2026-07-18T14:20:39.816328	Idle Start	2026-07-18T14:20:39.816328	2026-07-18T14:20:39.816328	6.34	6.34	0.00	0	0.0000	0.6000
2026-07-18T14:20:41.824063_Idle Start_5.00	2026-07-18T14:20:41.824063	Idle Start	2026-07-18T14:20:41.824063	2026-07-18T14:20:41.824063	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:20:42.825790_Idle Start_5.00	2026-07-18T14:20:42.825790	Idle Start	2026-07-18T14:20:42.825790	2026-07-18T14:20:42.825790	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:20:43.827343_Idle Start_5.00	2026-07-18T14:20:43.827343	Idle Start	2026-07-18T14:20:43.827343	2026-07-18T14:20:43.827343	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:20:46.836937_Fuel Theft_5.00_5.00	2026-07-18T14:20:50.848004	Fuel Theft	2026-07-18T14:20:46.836937	2026-07-18T14:20:50.848004	5.00	5.00	0.00	4	0.0000	0.6819
2026-07-18T14:20:47.837757_Fuel Theft_5.00_5.00	2026-07-18T14:20:50.848004	Fuel Theft	2026-07-18T14:20:47.837757	2026-07-18T14:20:50.848004	5.00	5.00	0.00	3	0.0000	0.6805
2026-07-18T14:20:49.845876_Fuel Theft_5.00_5.00	2026-07-18T14:20:50.848004	Fuel Theft	2026-07-18T14:20:49.845876	2026-07-18T14:20:50.848004	5.00	5.00	0.00	1	0.0000	0.6787
2026-07-18T14:20:50.848004_Fuel Theft_5.00_5.00	2026-07-18T14:20:50.848004	Fuel Theft	2026-07-18T14:20:50.848004	2026-07-18T14:20:50.848004	5.00	5.00	0.00	0	0.0000	0.6761
2026-07-18T14:20:53.851878_Idle Start_5.00	2026-07-18T14:20:53.851878	Idle Start	2026-07-18T14:20:53.851878	2026-07-18T14:20:53.851878	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:20:54.853825_Idle Start_5.00	2026-07-18T14:20:54.853825	Idle Start	2026-07-18T14:20:54.853825	2026-07-18T14:20:54.853825	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:20:56.861377_Idle Start_5.00	2026-07-18T14:20:56.861377	Idle Start	2026-07-18T14:20:56.861377	2026-07-18T14:20:56.861377	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:20:57.862210_Idle Start_5.00	2026-07-18T14:20:57.862210	Idle Start	2026-07-18T14:20:57.862210	2026-07-18T14:20:57.862210	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:20:58.863616_Idle Start_5.00	2026-07-18T14:20:58.863616	Idle Start	2026-07-18T14:20:58.863616	2026-07-18T14:20:58.863616	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:21:00.870295_Idle Start_5.00	2026-07-18T14:21:00.870295	Idle Start	2026-07-18T14:21:00.870295	2026-07-18T14:21:00.870295	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:21:01.871161_Idle Start_5.00	2026-07-18T14:21:01.871161	Idle Start	2026-07-18T14:21:01.871161	2026-07-18T14:21:01.871161	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:21:02.872249_Idle Start_5.00	2026-07-18T14:21:02.872249	Idle Start	2026-07-18T14:21:02.872249	2026-07-18T14:21:02.872249	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:21:04.879417_Idle Start_5.00	2026-07-18T14:21:04.879417	Idle Start	2026-07-18T14:21:04.879417	2026-07-18T14:21:04.879417	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:21:05.880063_Idle Start_5.00	2026-07-18T14:21:05.880063	Idle Start	2026-07-18T14:21:05.880063	2026-07-18T14:21:05.880063	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:21:06.880838_Idle Start_5.00	2026-07-18T14:21:06.880838	Idle Start	2026-07-18T14:21:06.880838	2026-07-18T14:21:06.880838	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:21:08.887718_Idle Start_5.00	2026-07-18T14:21:08.887718	Idle Start	2026-07-18T14:21:08.887718	2026-07-18T14:21:08.887718	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:32:31.903260_Idle Start_5.00	2026-07-18T14:32:31.903260	Idle Start	2026-07-18T14:32:31.903260	2026-07-18T14:32:31.903260	5.00	5.00	0.00	0	0.0000	0.6000
2026-07-18T14:32:50.958134_Refuel_7.25_7.25	2026-07-18T14:32:50.958134	Refuel	2026-07-18T14:32:50.958134	2026-07-18T14:32:50.958134	7.25	7.25	0.00	0	0.0000	0.6109
2026-07-18T14:32:50.958134_Idle End_7.25	2026-07-18T14:32:50.958134	Idle End	2026-07-18T14:32:50.958134	2026-07-18T14:32:50.958134	7.25	7.25	0.00	0	0.0000	0.6109
2026-07-18T14:32:50.958134_Refuel_7.25_7.70	2026-07-18T14:32:51.959414	Refuel	2026-07-18T14:32:50.958134	2026-07-18T14:32:51.959414	7.25	7.70	0.45	1	27.0000	0.6208
2026-07-18T14:32:50.958134_Refuel_7.25_8.61	2026-07-18T14:32:53.968121	Refuel	2026-07-18T14:32:50.958134	2026-07-18T14:32:53.968121	7.25	8.61	1.36	3	27.2000	0.6373
2026-07-18T14:32:50.958134_Refuel_7.25_9.06	2026-07-18T14:32:54.970144	Refuel	2026-07-18T14:32:50.958134	2026-07-18T14:32:54.970144	7.25	9.06	1.81	4	27.1500	0.6505
2026-07-18T14:32:50.958134_Refuel_7.25_9.51	2026-07-18T14:32:55.974538	Refuel	2026-07-18T14:32:50.958134	2026-07-18T14:32:55.974538	7.25	9.51	2.26	5	27.1200	0.6624
2026-07-18T14:32:50.958134_Refuel_7.25_10.41	2026-07-18T14:32:57.984300	Refuel	2026-07-18T14:32:50.958134	2026-07-18T14:32:57.984300	7.25	10.41	3.16	7	27.0857	0.6769
2026-07-18T14:32:50.958134_Refuel_7.25_10.86	2026-07-18T14:32:58.988010	Refuel	2026-07-18T14:32:50.958134	2026-07-18T14:32:58.988010	7.25	10.86	3.61	8	27.0750	0.6900
2026-07-18T14:32:50.958134_Refuel_7.25_11.31	2026-07-18T14:32:59.989033	Refuel	2026-07-18T14:32:50.958134	2026-07-18T14:32:59.989033	7.25	11.31	4.06	9	27.0667	0.6999
2026-07-18T14:32:50.958134_Refuel_7.25_11.75	2026-07-18T14:33:01.992261	Refuel	2026-07-18T14:32:50.958134	2026-07-18T14:33:01.992261	7.25	11.75	4.50	11	24.5455	0.7075
2026-07-18T14:22:01.025000_Idle Start_5.00	2026-07-18T14:22:01.025000	Idle Start	2026-07-18T14:22:01.025000	2026-07-18T14:22:01.025000	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:22:02.027513_Idle Start_5.00	2026-07-18T14:22:02.027513	Idle Start	2026-07-18T14:22:02.027513	2026-07-18T14:22:02.027513	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:22:03.029654_Idle Start_5.00	2026-07-18T14:22:03.029654	Idle Start	2026-07-18T14:22:03.029654	2026-07-18T14:22:03.029654	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:22:05.037648_Idle Start_5.00	2026-07-18T14:22:05.037648	Idle Start	2026-07-18T14:22:05.037648	2026-07-18T14:22:05.037648	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:22:06.039423_Idle Start_5.00	2026-07-18T14:22:06.039423	Idle Start	2026-07-18T14:22:06.039423	2026-07-18T14:22:06.039423	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:22:08.047186_Idle Start_5.00	2026-07-18T14:22:08.047186	Idle Start	2026-07-18T14:22:08.047186	2026-07-18T14:22:08.047186	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:22:09.048973_Idle Start_5.00	2026-07-18T14:22:09.048973	Idle Start	2026-07-18T14:22:09.048973	2026-07-18T14:22:09.048973	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:22:10.050099_Idle Start_5.00	2026-07-18T14:22:10.050099	Idle Start	2026-07-18T14:22:10.050099	2026-07-18T14:22:10.050099	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:22:11.051146_Idle Start_5.00	2026-07-18T14:22:11.051146	Idle Start	2026-07-18T14:22:11.051146	2026-07-18T14:22:11.051146	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:33:48.133773_Idle Start_8.15	2026-07-18T14:33:48.133773	Idle Start	2026-07-18T14:33:48.133773	2026-07-18T14:33:48.133773	8.15	8.15	0.00	0	0.0000	0.6000
2026-07-18T14:33:53.145853_Fuel Theft_5.00_5.00	2026-07-18T14:33:53.145853	Fuel Theft	2026-07-18T14:33:53.145853	2026-07-18T14:33:53.145853	5.00	5.00	0.00	0	0.0000	0.7242
2026-07-18T14:33:53.145853_Idle End_5.00	2026-07-18T14:33:53.145853	Idle End	2026-07-18T14:33:53.145853	2026-07-18T14:33:53.145853	5.00	5.00	0.00	0	0.0000	0.7242
2026-07-18T14:35:02.814688_Idle Start_5.00	2026-07-18T14:35:02.814688	Idle Start	2026-07-18T14:35:02.814688	2026-07-18T14:35:02.814688	5.00	5.00	0.00	0	0.0000	0.7000
